utctimestamp,total,used_pct,used_bytes,actual_free,actual_used_pct,actual_used_bytes,page_stats_pgsteal_direct_pages,page_stats_pgsteal_kswapd_pages,page_stats_direct_efficiency_pct,page_stats_kswapd_efficiency_pct,page_stats_pgfree_pages,page_stats_pgscan_kswapd_pages,page_stats_pgscan_direct_pages,swap_in_pages,swap_readahead_pages,swap_readahead_cached,swap_used_pct,swap_used_bytes,swap_total,swap_free,swap_out_pages,free,hugepages_swap_out_pages,hugepages_swap_out_fallback,hugepages_total,hugepages_used_pct,hugepages_used_bytes,hugepages_default_size,hugepages_free,hugepages_surplus,hugepages_reserved
2022-05-05 05:26:02.789755+00:00,1028845568,0.9134,939704320,611958784,0.4052,416886784,125,552583,1,0.8723,18511845,633473,125,0,0,0,0,0,0,0,0,89141248,0,0,0,0,0,2097152,0,0,0
2022-05-05 05:26:18.267162+00:00,1028845568,0.9144,940752896,610897920,0.4062,417947648,125,552583,1,0.8723,18512228,633473,125,0,0,0,0,0,0,0,0,88092672,0,0,0,0,0,2097152,0,0,0
2022-05-05 05:26:32.762688+00:00,1028845568,0.9144,940752896,610902016,0.4062,417943552,125,552583,1,0.8723,18512342,633473,125,0,0,0,0,0,0,0,0,88092672,0,0,0,0,0,2097152,0,0,0
2022-05-05 05:26:48.270929+00:00,1028845568,0.9144,940752896,610910208,0.4062,417935360,125,552583,1,0.8723,18512410,633473,125,0,0,0,0,0,0,0,0,88092672,0,0,0,0,0,2097152,0,0,0
2022-05-05 05:27:02.792484+00:00,1028845568,0.9144,940752896,610910208,0.4062,417935360,125,552583,1,0.8723,18512520,633473,125,0,0,0,0,0,0,0,0,88092672,0,0,0,0,0,2097152,0,0,0
2022-05-05 05:27:18.267263+00:00,1028845568,0.9144,940752896,610910208,0.4062,417935360,125,552583,1,0.8723,18512588,633473,125,0,0,0,0,0,0,0,0,88092672,0,0,0,0,0,2097152,0,0,0
2022-05-05 05:27:32.782935+00:00,1028845568,0.9143,940720128,610947072,0.4062,417898496,125,552583,1,0.8723,18512699,633473,125,0,0,0,0,0,0,0,0,88125440,0,0,0,0,0,2097152,0,0,0
2022-05-05 05:27:48.276263+00:00,1028845568,0.9143,940720128,610947072,0.4062,417898496,125,552583,1,0.8723,18512767,633473,125,0,0,0,0,0,0,0,0,88125440,0,0,0,0,0,2097152,0,0,0
2022-05-05 05:28:02.785539+00:00,1028845568,0.9144,940752896,610926592,0.4062,417918976,125,552583,1,0.8723,18512868,633473,125,0,0,0,0,0,0,0,0,88092672,0,0,0,0,0,2097152,0,0,0
2022-05-05 05:28:18.273538+00:00,1028845568,0.9144,940752896,610930688,0.4062,417914880,125,552583,1,0.8723,18512939,633473,125,0,0,0,0,0,0,0,0,88092672,0,0,0,0,0,2097152,0,0,0
2022-05-05 05:28:32.771399+00:00,1028845568,0.9144,940752896,610930688,0.4062,417914880,125,552583,1,0.8723,18513053,633473,125,0,0,0,0,0,0,0,0,88092672,0,0,0,0,0,2097152,0,0,0
2022-05-05 05:28:48.262771+00:00,1028845568,0.9144,940752896,610934784,0.4062,417910784,125,552583,1,0.8723,18513124,633473,125,0,0,0,0,0,0,0,0,88092672,0,0,0,0,0,2097152,0,0,0
2022-05-05 05:29:02.776636+00:00,1028845568,0.9144,940752896,610934784,0.4062,417910784,125,552583,1,0.8723,18513234,633473,125,0,0,0,0,0,0,0,0,88092672,0,0,0,0,0,2097152,0,0,0
2022-05-05 05:29:18.259897+00:00,1028845568,0.9143,940720128,610967552,0.4062,417878016,125,552583,1,0.8723,18513305,633473,125,0,0,0,0,0,0,0,0,88125440,0,0,0,0,0,2097152,0,0,0
2022-05-05 05:29:32.788990+00:00,1028845568,0.9143,940720128,610971648,0.4062,417873920,125,552583,1,0.8723,18513416,633473,125,0,0,0,0,0,0,0,0,88125440,0,0,0,0,0,2097152,0,0,0
2022-05-05 05:29:48.260377+00:00,1028845568,0.9143,940720128,610971648,0.4062,417873920,125,552583,1,0.8723,18513482,633473,125,0,0,0,0,0,0,0,0,88125440,0,0,0,0,0,2097152,0,0,0
2022-05-05 05:30:02.774942+00:00,1028845568,0.9144,940752896,610959360,0.4062,417886208,125,552583,1,0.8723,18513583,633473,125,0,0,0,0,0,0,0,0,88092672,0,0,0,0,0,2097152,0,0,0
2022-05-05 05:30:18.275079+00:00,1028845568,0.9144,940752896,610959360,0.4062,417886208,125,552583,1,0.8723,18513651,633473,125,0,0,0,0,0,0,0,0,88092672,0,0,0,0,0,2097152,0,0,0
2022-05-05 05:30:32.775954+00:00,1028845568,0.9144,940752896,610967552,0.4062,417878016,125,552583,1,0.8723,18513765,633473,125,0,0,0,0,0,0,0,0,88092672,0,0,0,0,0,2097152,0,0,0
2022-05-05 05:30:48.270142+00:00,1028845568,0.9144,940752896,610971648,0.4062,417873920,125,552583,1,0.8723,18513833,633473,125,0,0,0,0,0,0,0,0,88092672,0,0,0,0,0,2097152,0,0,0
2022-05-05 05:31:02.793097+00:00,1028845568,0.9144,940752896,610971648,0.4062,417873920,125,552583,1,0.8723,18513943,633473,125,0,0,0,0,0,0,0,0,88092672,0,0,0,0,0,2097152,0,0,0
2022-05-05 05:31:18.264483+00:00,1028845568,0.9143,940720128,611008512,0.4061,417837056,125,552583,1,0.8723,18514011,633473,125,0,0,0,0,0,0,0,0,88125440,0,0,0,0,0,2097152,0,0,0
2022-05-05 05:31:32.779272+00:00,1028845568,0.9143,940720128,611012608,0.4061,417832960,125,552583,1,0.8723,18514122,633473,125,0,0,0,0,0,0,0,0,88125440,0,0,0,0,0,2097152,0,0,0
2022-05-05 05:31:48.256495+00:00,1028845568,0.9144,940752896,610979840,0.4062,417865728,125,552583,1,0.8723,18514182,633473,125,0,0,0,0,0,0,0,0,88092672,0,0,0,0,0,2097152,0,0,0
2022-05-05 05:32:02.775327+00:00,1028845568,0.9144,940752896,610979840,0.4062,417865728,125,552583,1,0.8723,18514291,633473,125,0,0,0,0,0,0,0,0,88092672,0,0,0,0,0,2097152,0,0,0
2022-05-05 05:32:18.256607+00:00,1028845568,0.9144,940752896,610979840,0.4062,417865728,125,552583,1,0.8723,18514361,633473,125,0,0,0,0,0,0,0,0,88092672,0,0,0,0,0,2097152,0,0,0
2022-05-05 05:32:32.779321+00:00,1028845568,0.9144,940752896,610983936,0.4061,417861632,125,552583,1,0.8723,18514478,633473,125,0,0,0,0,0,0,0,0,88092672,0,0,0,0,0,2097152,0,0,0
2022-05-05 05:32:48.264323+00:00,1028845568,0.9144,940752896,610988032,0.4061,417857536,125,552583,1,0.8723,18514551,633473,125,0,0,0,0,0,0,0,0,88092672,0,0,0,0,0,2097152,0,0,0
2022-05-05 05:33:02.752969+00:00,1028845568,0.9143,940720128,611028992,0.4061,417816576,125,552583,1,0.8723,18514660,633473,125,0,0,0,0,0,0,0,0,88125440,0,0,0,0,0,2097152,0,0,0
2022-05-05 05:33:18.258725+00:00,1028845568,0.9143,940720128,611033088,0.4061,417812480,125,552583,1,0.8723,18514731,633473,125,0,0,0,0,0,0,0,0,88125440,0,0,0,0,0,2097152,0,0,0
2022-05-05 05:33:32.772966+00:00,1028845568,0.9144,940752896,611004416,0.4061,417841152,125,552583,1,0.8723,18514851,633473,125,0,0,0,0,0,0,0,0,88092672,0,0,0,0,0,2097152,0,0,0
2022-05-05 05:33:48.267985+00:00,1028845568,0.9144,940752896,611004416,0.4061,417841152,125,552583,1,0.8723,18514922,633473,125,0,0,0,0,0,0,0,0,88092672,0,0,0,0,0,2097152,0,0,0
2022-05-05 05:34:02.777441+00:00,1028845568,0.9144,940752896,611008512,0.4061,417837056,125,552583,1,0.8723,18515032,633473,125,0,0,0,0,0,0,0,0,88092672,0,0,0,0,0,2097152,0,0,0
2022-05-05 05:34:18.253335+00:00,1028845568,0.9144,940752896,611008512,0.4061,417837056,125,552583,1,0.8723,18515102,633473,125,0,0,0,0,0,0,0,0,88092672,0,0,0,0,0,2097152,0,0,0
2022-05-05 05:34:32.774076+00:00,1028845568,0.9144,940752896,611008512,0.4061,417837056,125,552583,1,0.8723,18515217,633473,125,0,0,0,0,0,0,0,0,88092672,0,0,0,0,0,2097152,0,0,0
2022-05-05 05:34:48.264310+00:00,1028845568,0.9144,940752896,611008512,0.4061,417837056,125,552583,1,0.8723,18515282,633473,125,0,0,0,0,0,0,0,0,88092672,0,0,0,0,0,2097152,0,0,0
2022-05-05 05:35:02.774039+00:00,1028845568,0.9143,940720128,611061760,0.4061,417783808,125,552583,1,0.8723,18515392,633473,125,0,0,0,0,0,0,0,0,88125440,0,0,0,0,0,2097152,0,0,0
2022-05-05 05:35:18.261511+00:00,1028845568,0.9138,940204032,611581952,0.4056,417263616,125,552583,1,0.8723,18515631,633473,125,0,0,0,0,0,0,0,0,88641536,0,0,0,0,0,2097152,0,0,0
2022-05-05 05:35:32.769000+00:00,1028845568,0.9139,940236800,611553280,0.4056,417292288,125,552583,1,0.8723,18515734,633473,125,0,0,0,0,0,0,0,0,88608768,0,0,0,0,0,2097152,0,0,0
2022-05-05 05:35:48.251081+00:00,1028845568,0.9139,940236800,611561472,0.4056,417284096,125,552583,1,0.8723,18515802,633473,125,0,0,0,0,0,0,0,0,88608768,0,0,0,0,0,2097152,0,0,0
2022-05-05 05:36:02.767138+00:00,1028845568,0.9139,940236800,611561472,0.4056,417284096,125,552583,1,0.8723,18515912,633473,125,0,0,0,0,0,0,0,0,88608768,0,0,0,0,0,2097152,0,0,0
2022-05-05 05:36:18.252546+00:00,1028845568,0.9139,940236800,611561472,0.4056,417284096,125,552583,1,0.8723,18515980,633473,125,0,0,0,0,0,0,0,0,88608768,0,0,0,0,0,2097152,0,0,0
2022-05-05 05:36:32.795266+00:00,1028845568,0.9139,940236800,611565568,0.4056,417280000,125,552583,1,0.8723,18516093,633473,125,0,0,0,0,0,0,0,0,88608768,0,0,0,0,0,2097152,0,0,0
2022-05-05 05:36:48.248543+00:00,1028845568,0.9138,940204032,611598336,0.4055,417247232,125,552583,1,0.8723,18516162,633473,125,0,0,0,0,0,0,0,0,88641536,0,0,0,0,0,2097152,0,0,0
2022-05-05 05:37:02.766353+00:00,1028845568,0.9138,940204032,611598336,0.4055,417247232,125,552583,1,0.8723,18516271,633473,125,0,0,0,0,0,0,0,0,88641536,0,0,0,0,0,2097152,0,0,0
2022-05-05 05:37:18.250424+00:00,1028845568,0.9138,940204032,611602432,0.4055,417243136,125,552583,1,0.8723,18516340,633473,125,0,0,0,0,0,0,0,0,88641536,0,0,0,0,0,2097152,0,0,0
2022-05-05 05:37:32.786679+00:00,1028845568,0.9139,940236800,611577856,0.4056,417267712,125,552583,1,0.8723,18516442,633473,125,0,0,0,0,0,0,0,0,88608768,0,0,0,0,0,2097152,0,0,0
2022-05-05 05:37:48.251648+00:00,1028845568,0.9139,940236800,611581952,0.4056,417263616,125,552583,1,0.8723,18516511,633473,125,0,0,0,0,0,0,0,0,88608768,0,0,0,0,0,2097152,0,0,0
2022-05-05 05:38:02.803104+00:00,1028845568,0.9139,940236800,611586048,0.4056,417259520,125,552583,1,0.8723,18516621,633473,125,0,0,0,0,0,0,0,0,88608768,0,0,0,0,0,2097152,0,0,0
2022-05-05 05:38:18.249636+00:00,1028845568,0.9139,940236800,611586048,0.4056,417259520,125,552583,1,0.8723,18516691,633473,125,0,0,0,0,0,0,0,0,88608768,0,0,0,0,0,2097152,0,0,0
2022-05-05 05:38:32.767861+00:00,1028845568,0.9141,940494848,611332096,0.4058,417513472,125,552583,1,0.8723,18517061,633473,125,0,0,0,0,0,0,0,0,88350720,0,0,0,0,0,2097152,0,0,0
2022-05-05 05:38:48.246123+00:00,1028845568,0.9141,940462080,611364864,0.4058,417480704,125,552583,1,0.8723,18517131,633473,125,0,0,0,0,0,0,0,0,88383488,0,0,0,0,0,2097152,0,0,0
2022-05-05 05:39:02.751181+00:00,1028845568,0.9141,940478464,611360768,0.4058,417484800,125,552583,1,0.8723,18521475,633473,125,0,0,0,0,0,0,0,0,88367104,0,0,0,0,0,2097152,0,0,0
2022-05-05 05:39:18.258166+00:00,1028845568,0.9141,940511232,611328000,0.4058,417517568,125,552583,1,0.8723,18521537,633473,125,0,0,0,0,0,0,0,0,88334336,0,0,0,0,0,2097152,0,0,0
2022-05-05 05:39:32.746875+00:00,1028845568,0.9141,940511232,611328000,0.4058,417517568,125,552583,1,0.8723,18521649,633473,125,0,0,0,0,0,0,0,0,88334336,0,0,0,0,0,2097152,0,0,0
2022-05-05 05:39:48.246927+00:00,1028845568,0.9141,940511232,611348480,0.4058,417497088,125,552583,1,0.8723,18521714,633473,125,0,0,0,0,0,0,0,0,88334336,0,0,0,0,0,2097152,0,0,0
2022-05-05 05:40:02.770547+00:00,1028845568,0.9141,940511232,611348480,0.4058,417497088,125,552583,1,0.8723,18521824,633473,125,0,0,0,0,0,0,0,0,88334336,0,0,0,0,0,2097152,0,0,0
2022-05-05 05:40:18.246283+00:00,1028845568,0.9141,940511232,611356672,0.4058,417488896,125,552583,1,0.8723,18521892,633473,125,0,0,0,0,0,0,0,0,88334336,0,0,0,0,0,2097152,0,0,0
2022-05-05 05:40:32.772106+00:00,1028845568,0.9141,940478464,611393536,0.4057,417452032,125,552583,1,0.8723,18522005,633473,125,0,0,0,0,0,0,0,0,88367104,0,0,0,0,0,2097152,0,0,0
2022-05-05 05:40:48.266382+00:00,1028845568,0.9141,940478464,611393536,0.4057,417452032,125,552583,1,0.8723,18522074,633473,125,0,0,0,0,0,0,0,0,88367104,0,0,0,0,0,2097152,0,0,0
2022-05-05 05:41:02.763024+00:00,1028845568,0.9141,940511232,611360768,0.4058,417484800,125,552583,1,0.8723,18522175,633473,125,0,0,0,0,0,0,0,0,88334336,0,0,0,0,0,2097152,0,0,0
2022-05-05 05:41:18.243662+00:00,1028845568,0.9141,940511232,611364864,0.4058,417480704,125,552583,1,0.8723,18522244,633473,125,0,0,0,0,0,0,0,0,88334336,0,0,0,0,0,2097152,0,0,0
2022-05-05 05:41:32.775957+00:00,1028845568,0.9141,940511232,611368960,0.4058,417476608,125,552583,1,0.8723,18522354,633473,125,0,0,0,0,0,0,0,0,88334336,0,0,0,0,0,2097152,0,0,0
2022-05-05 05:41:48.243267+00:00,1028845568,0.9141,940511232,611368960,0.4058,417476608,125,552583,1,0.8723,18522423,633473,125,0,0,0,0,0,0,0,0,88334336,0,0,0,0,0,2097152,0,0,0
2022-05-05 05:42:02.781499+00:00,1028845568,0.9141,940511232,611373056,0.4058,417472512,125,552583,1,0.8723,18522532,633473,125,0,0,0,0,0,0,0,0,88334336,0,0,0,0,0,2097152,0,0,0
2022-05-05 05:42:18.237910+00:00,1028845568,0.9141,940478464,611405824,0.4057,417439744,125,552583,1,0.8723,18522601,633473,125,0,0,0,0,0,0,0,0,88367104,0,0,0,0,0,2097152,0,0,0
2022-05-05 05:42:32.758705+00:00,1028845568,0.9141,940478464,611414016,0.4057,417431552,125,552583,1,0.8723,18522714,633473,125,0,0,0,0,0,0,0,0,88367104,0,0,0,0,0,2097152,0,0,0
2022-05-05 05:42:48.238351+00:00,1028845568,0.9141,940511232,611385344,0.4058,417460224,125,552583,1,0.8723,18522774,633473,125,0,0,0,0,0,0,0,0,88334336,0,0,0,0,0,2097152,0,0,0
2022-05-05 05:47:32.725485+00:00,1028845568,0.9167,943120384,609738752,0.4074,419106816,125,552583,1,0.8723,18528774,633473,125,0,0,0,0,0,0,0,0,85725184,0,0,0,0,0,2097152,0,0,0
2022-05-05 05:47:48.234086+00:00,1028845568,0.9167,943120384,609746944,0.4073,419098624,125,552583,1,0.8723,18528842,633473,125,0,0,0,0,0,0,0,0,85725184,0,0,0,0,0,2097152,0,0,0
2022-05-05 05:48:02.725094+00:00,1028845568,0.9167,943153152,609714176,0.4074,419131392,125,552583,1,0.8723,18528945,633473,125,0,0,0,0,0,0,0,0,85692416,0,0,0,0,0,2097152,0,0,0
2022-05-05 05:48:18.233155+00:00,1028845568,0.9154,941826048,611008512,0.4061,417837056,125,552583,1,0.8723,18531136,633473,125,0,0,0,0,0,0,0,0,87019520,0,0,0,0,0,2097152,0,0,0
2022-05-05 05:48:32.756272+00:00,1028845568,0.9154,941826048,611012608,0.4061,417832960,125,552583,1,0.8723,18531251,633473,125,0,0,0,0,0,0,0,0,87019520,0,0,0,0,0,2097152,0,0,0
2022-05-05 05:48:48.261194+00:00,1028845568,0.9154,941826048,611012608,0.4061,417832960,125,552583,1,0.8723,18531321,633473,125,0,0,0,0,0,0,0,0,87019520,0,0,0,0,0,2097152,0,0,0
2022-05-05 05:49:02.761679+00:00,1028845568,0.9154,941826048,611020800,0.4061,417824768,125,552583,1,0.8723,18531431,633473,125,0,0,0,0,0,0,0,0,87019520,0,0,0,0,0,2097152,0,0,0
2022-05-05 05:49:18.230292+00:00,1028845568,0.9154,941793280,611053568,0.4061,417792000,125,552583,1,0.8723,18531502,633473,125,0,0,0,0,0,0,0,0,87052288,0,0,0,0,0,2097152,0,0,0
2022-05-05 05:49:32.749878+00:00,1028845568,0.9154,941793280,611057664,0.4061,417787904,125,552583,1,0.8723,18531613,633473,125,0,0,0,0,0,0,0,0,87052288,0,0,0,0,0,2097152,0,0,0
2022-05-05 05:49:48.229714+00:00,1028845568,0.9154,941826048,611028992,0.4061,417816576,125,552583,1,0.8723,18531671,633473,125,0,0,0,0,0,0,0,0,87019520,0,0,0,0,0,2097152,0,0,0
2022-05-05 05:50:02.769535+00:00,1028845568,0.9154,941826048,611049472,0.4061,417796096,125,552583,1,0.8723,18531780,633473,125,0,0,0,0,0,0,0,0,87019520,0,0,0,0,0,2097152,0,0,0
2022-05-05 05:50:18.252119+00:00,1028845568,0.9154,941826048,611049472,0.4061,417796096,125,552583,1,0.8723,18531849,633473,125,0,0,0,0,0,0,0,0,87019520,0,0,0,0,0,2097152,0,0,0
2022-05-05 05:50:32.753479+00:00,1028845568,0.9154,941826048,611061760,0.4061,417783808,125,552583,1,0.8723,18531962,633473,125,0,0,0,0,0,0,0,0,87019520,0,0,0,0,0,2097152,0,0,0
2022-05-05 05:50:48.228468+00:00,1028845568,0.9154,941826048,611061760,0.4061,417783808,125,552583,1,0.8723,18532031,633473,125,0,0,0,0,0,0,0,0,87019520,0,0,0,0,0,2097152,0,0,0
2022-05-05 05:51:02.721224+00:00,1028845568,0.9154,941793280,611098624,0.406,417746944,125,552583,1,0.8723,18532140,633473,125,0,0,0,0,0,0,0,0,87052288,0,0,0,0,0,2097152,0,0,0
2022-05-05 05:51:18.227660+00:00,1028845568,0.9154,941793280,611098624,0.406,417746944,125,552583,1,0.8723,18532208,633473,125,0,0,0,0,0,0,0,0,87052288,0,0,0,0,0,2097152,0,0,0
2022-05-05 05:51:32.748334+00:00,1028845568,0.9154,941793280,611106816,0.406,417738752,125,552583,1,0.8723,18532319,633473,125,0,0,0,0,0,0,0,0,87052288,0,0,0,0,0,2097152,0,0,0
2022-05-05 05:51:48.234112+00:00,1028845568,0.9154,941826048,611074048,0.4061,417771520,125,552583,1,0.8723,18532379,633473,125,0,0,0,0,0,0,0,0,87019520,0,0,0,0,0,2097152,0,0,0
2022-05-05 05:52:02.740985+00:00,1028845568,0.9154,941826048,611074048,0.4061,417771520,125,552583,1,0.8723,18532489,633473,125,0,0,0,0,0,0,0,0,87019520,0,0,0,0,0,2097152,0,0,0
2022-05-05 05:52:18.222782+00:00,1028845568,0.9154,941826048,611078144,0.4061,417767424,125,552583,1,0.8723,18532557,633473,125,0,0,0,0,0,0,0,0,87019520,0,0,0,0,0,2097152,0,0,0
2022-05-05 05:52:32.746619+00:00,1028845568,0.9154,941826048,611082240,0.4061,417763328,125,552583,1,0.8723,18532671,633473,125,0,0,0,0,0,0,0,0,87019520,0,0,0,0,0,2097152,0,0,0
2022-05-05 05:52:48.224812+00:00,1028845568,0.9154,941793280,611119104,0.406,417726464,125,552583,1,0.8723,18532739,633473,125,0,0,0,0,0,0,0,0,87052288,0,0,0,0,0,2097152,0,0,0
2022-05-05 05:53:02.759914+00:00,1028845568,0.9154,941793280,611123200,0.406,417722368,125,552583,1,0.8723,18532848,633473,125,0,0,0,0,0,0,0,0,87052288,0,0,0,0,0,2097152,0,0,0
2022-05-05 05:53:18.224168+00:00,1028845568,0.9154,941826048,611094528,0.406,417751040,125,552583,1,0.8723,18532911,633473,125,0,0,0,0,0,0,0,0,87019520,0,0,0,0,0,2097152,0,0,0
2022-05-05 05:53:32.718063+00:00,1028845568,0.9154,941826048,611094528,0.406,417751040,125,552583,1,0.8723,18533026,633473,125,0,0,0,0,0,0,0,0,87019520,0,0,0,0,0,2097152,0,0,0
2022-05-05 05:53:48.221459+00:00,1028845568,0.9154,941826048,611106816,0.406,417738752,125,552583,1,0.8723,18533097,633473,125,0,0,0,0,0,0,0,0,87019520,0,0,0,0,0,2097152,0,0,0
2022-05-05 05:54:02.722354+00:00,1028845568,0.9154,941826048,611106816,0.406,417738752,125,552583,1,0.8723,18533207,633473,125,0,0,0,0,0,0,0,0,87019520,0,0,0,0,0,2097152,0,0,0
2022-05-05 05:54:18.226026+00:00,1028845568,0.9154,941826048,611106816,0.406,417738752,125,552583,1,0.8723,18533278,633473,125,0,0,0,0,0,0,0,0,87019520,0,0,0,0,0,2097152,0,0,0
2022-05-05 05:54:32.750116+00:00,1028845568,0.9154,941793280,611147776,0.406,417697792,125,552583,1,0.8723,18533392,633473,125,0,0,0,0,0,0,0,0,87052288,0,0,0,0,0,2097152,0,0,0
2022-05-05 05:54:48.222686+00:00,1028845568,0.9154,941793280,611143680,0.406,417701888,125,552583,1,0.8723,18533458,633473,125,0,0,0,0,0,0,0,0,87052288,0,0,0,0,0,2097152,0,0,0
2022-05-05 05:55:02.746165+00:00,1028845568,0.9154,941826048,611131392,0.406,417714176,125,552583,1,0.8723,18533559,633473,125,0,0,0,0,0,0,0,0,87019520,0,0,0,0,0,2097152,0,0,0
2022-05-05 05:55:18.221808+00:00,1028845568,0.9154,941826048,611131392,0.406,417714176,125,552583,1,0.8723,18533627,633473,125,0,0,0,0,0,0,0,0,87019520,0,0,0,0,0,2097152,0,0,0
2022-05-05 05:55:32.738928+00:00,1028845568,0.9154,941826048,611131392,0.406,417714176,125,552583,1,0.8723,18533738,633473,125,0,0,0,0,0,0,0,0,87019520,0,0,0,0,0,2097152,0,0,0
2022-05-05 05:55:48.222780+00:00,1028845568,0.9154,941826048,611131392,0.406,417714176,125,552583,1,0.8723,18533806,633473,125,0,0,0,0,0,0,0,0,87019520,0,0,0,0,0,2097152,0,0,0
2022-05-05 05:56:02.745718+00:00,1028845568,0.9154,941826048,611135488,0.406,417710080,125,552583,1,0.8723,18533916,633473,125,0,0,0,0,0,0,0,0,87019520,0,0,0,0,0,2097152,0,0,0
2022-05-05 05:56:18.219557+00:00,1028845568,0.9154,941793280,611172352,0.406,417673216,125,552583,1,0.8723,18533984,633473,125,0,0,0,0,0,0,0,0,87052288,0,0,0,0,0,2097152,0,0,0
2022-05-05 05:56:32.738429+00:00,1028845568,0.9154,941793280,611172352,0.406,417673216,125,552583,1,0.8723,18534098,633473,125,0,0,0,0,0,0,0,0,87052288,0,0,0,0,0,2097152,0,0,0
2022-05-05 05:56:48.218737+00:00,1028845568,0.9154,941793280,611176448,0.406,417669120,125,552583,1,0.8723,18534166,633473,125,0,0,0,0,0,0,0,0,87052288,0,0,0,0,0,2097152,0,0,0
2022-05-05 05:57:02.758929+00:00,1028845568,0.9154,941826048,611143680,0.406,417701888,125,552583,1,0.8723,18534268,633473,125,0,0,0,0,0,0,0,0,87019520,0,0,0,0,0,2097152,0,0,0
2022-05-05 05:57:18.221330+00:00,1028845568,0.9154,941826048,611143680,0.406,417701888,125,552583,1,0.8723,18534336,633473,125,0,0,0,0,0,0,0,0,87019520,0,0,0,0,0,2097152,0,0,0
2022-05-05 05:57:32.734067+00:00,1028845568,0.9154,941826048,611147776,0.406,417697792,125,552583,1,0.8723,18534446,633473,125,0,0,0,0,0,0,0,0,87019520,0,0,0,0,0,2097152,0,0,0
2022-05-05 05:57:48.218206+00:00,1028845568,0.9154,941826048,611151872,0.406,417693696,125,552583,1,0.8723,18534515,633473,125,0,0,0,0,0,0,0,0,87019520,0,0,0,0,0,2097152,0,0,0
2022-05-05 05:58:02.712049+00:00,1028845568,0.9154,941826048,611164160,0.406,417681408,125,552583,1,0.8723,18534626,633473,125,0,0,0,0,0,0,0,0,87019520,0,0,0,0,0,2097152,0,0,0
2022-05-05 05:58:18.216348+00:00,1028845568,0.9154,941793280,611196928,0.4059,417648640,125,552583,1,0.8723,18534699,633473,125,0,0,0,0,0,0,0,0,87052288,0,0,0,0,0,2097152,0,0,0
2022-05-05 05:58:32.750698+00:00,1028845568,0.9154,941793280,611196928,0.4059,417648640,125,552583,1,0.8723,18534817,633473,125,0,0,0,0,0,0,0,0,87052288,0,0,0,0,0,2097152,0,0,0
2022-05-05 05:58:48.212855+00:00,1028845568,0.9154,941826048,611164160,0.406,417681408,125,552583,1,0.8723,18534880,633473,125,0,0,0,0,0,0,0,0,87019520,0,0,0,0,0,2097152,0,0,0
2022-05-05 05:59:02.753599+00:00,1028845568,0.9154,941826048,611164160,0.406,417681408,125,552583,1,0.8723,18534990,633473,125,0,0,0,0,0,0,0,0,87019520,0,0,0,0,0,2097152,0,0,0
2022-05-05 05:59:18.215716+00:00,1028845568,0.9154,941826048,611168256,0.406,417677312,125,552583,1,0.8723,18535060,633473,125,0,0,0,0,0,0,0,0,87019520,0,0,0,0,0,2097152,0,0,0
2022-05-05 05:59:32.729187+00:00,1028845568,0.9154,941826048,611176448,0.406,417669120,125,552583,1,0.8723,18535176,633473,125,0,0,0,0,0,0,0,0,87019520,0,0,0,0,0,2097152,0,0,0
2022-05-05 05:59:48.219788+00:00,1028845568,0.9154,941826048,611188736,0.4059,417656832,125,552583,1,0.8723,18535241,633473,125,0,0,0,0,0,0,0,0,87019520,0,0,0,0,0,2097152,0,0,0
2022-05-05 06:00:02.775355+00:00,1028845568,0.9154,941793280,611221504,0.4059,417624064,125,552583,1,0.8723,18535351,633473,125,0,0,0,0,0,0,0,0,87052288,0,0,0,0,0,2097152,0,0,0
2022-05-05 06:00:18.224698+00:00,1028845568,0.9154,941793280,611221504,0.4059,417624064,125,552583,1,0.8723,18535419,633473,125,0,0,0,0,0,0,0,0,87052288,0,0,0,0,0,2097152,0,0,0
2022-05-05 06:00:32.712137+00:00,1028845568,0.9154,941826048,611188736,0.4059,417656832,125,552583,1,0.8723,18535525,633473,125,0,0,0,0,0,0,0,0,87019520,0,0,0,0,0,2097152,0,0,0
2022-05-05 06:00:48.212418+00:00,1028845568,0.9154,941826048,611192832,0.4059,417652736,125,552583,1,0.8723,18535593,633473,125,0,0,0,0,0,0,0,0,87019520,0,0,0,0,0,2097152,0,0,0
2022-05-05 06:01:02.735679+00:00,1028845568,0.9154,941826048,611196928,0.4059,417648640,125,552583,1,0.8723,18535703,633473,125,0,0,0,0,0,0,0,0,87019520,0,0,0,0,0,2097152,0,0,0
2022-05-05 06:01:18.234598+00:00,1028845568,0.9154,941826048,611201024,0.4059,417644544,125,552583,1,0.8723,18535771,633473,125,0,0,0,0,0,0,0,0,87019520,0,0,0,0,0,2097152,0,0,0
2022-05-05 06:01:32.732254+00:00,1028845568,0.9154,941826048,611205120,0.4059,417640448,125,552583,1,0.8723,18535881,633473,125,0,0,0,0,0,0,0,0,87019520,0,0,0,0,0,2097152,0,0,0
2022-05-05 06:01:48.208927+00:00,1028845568,0.9154,941793280,611237888,0.4059,417607680,125,552583,1,0.8723,18535950,633473,125,0,0,0,0,0,0,0,0,87052288,0,0,0,0,0,2097152,0,0,0
2022-05-05 06:02:02.761384+00:00,1028845568,0.9154,941793280,611237888,0.4059,417607680,125,552583,1,0.8723,18536059,633473,125,0,0,0,0,0,0,0,0,87052288,0,0,0,0,0,2097152,0,0,0
